timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.A,volume_transparency.B,volume_transparency.C,volume_transparency.D
2022-08-11T00:00:00Z,0.051626451,0.052144306,0.046951184,0.048629354,740161.02,0.053145308,0.053749050,0.048807588,0.049223313,297034.12,297034,5694,155827,281604
2022-08-10T00:00:00Z,0.049054269,0.054525762,0.045553106,0.049933843,582214.12,0.050693690,0.053419228,0.049983067,0.053058014,115524.11,115524,6961,177349,282379
2022-08-09T00:00:00Z,0.052963025,0.057437601,0.042995130,0.049160333,669777.54,0.050408878,0.051276307,0.049288354,0.050530544,136017.94,136017,5915,167827,360016
2022-08-08T00:00:00Z,0.052757549,0.061768878,0.046697051,0.054972859,544338.19,0.048650594,0.050794896,0.048581173,0.050404228,93784.32,93784,6365,167065,277123
2022-08-07T00:00:00Z,0.046890330,0.047721285,0.046241633,0.046899338,271288.82,0.048437742,0.049294642,0.047831162,0.048590739,54311.45,54311,5512,151714,59750
2022-08-06T00:00:00Z,0.047265073,0.048012226,0.046521191,0.046756613,204391.52,0.048788755,0.048798493,0.047817614,0.048232363,26445.20,26445,5632,135516,36797
2022-08-05T00:00:00Z,0.047308168,0.070175383,0.046636243,0.047967092,299260.49,0.047538350,0.049446494,0.047538350,0.048824810,104441.32,104441,5863,152433,36522
2022-08-04T00:00:00Z,0.042527868,0.048630347,0.039314130,0.047768155,489891.51,0.047822397,0.048436940,0.047136826,0.047516071,14776.22,14776,5839,147177,322097
2022-08-03T00:00:00Z,0.041827547,0.046990627,0.040601603,0.043427134,602296.85,0.048413877,0.048887117,0.047404664,0.047816548,50948.92,50948,5366,149285,396696
2022-08-02T00:00:00Z,0.045015570,0.047190372,0.039285042,0.041304139,444663.26,0.049037999,0.049702473,0.047620028,0.048699662,42091.57,42091,4980,88754,308836
2022-08-01T00:00:00Z,0.046140031,0.047336000,0.040243068,0.045174698,515033.30,0.049270941,0.049676030,0.048132086,0.048882410,28655.83,28655,5599,159610,321167
2022-07-31T00:00:00Z,0.042940251,0.047893500,0.040710961,0.046433810,434383.34,0.049585057,0.050539622,0.048888903,0.049214456,34773.32,34773,5633,139791,254184
2022-07-30T00:00:00Z,0.047645083,0.050438998,0.043220328,0.043968610,427617.53,0.049872036,0.051266231,0.048572731,0.049495743,49846.69,49846,5253,126606,245910
2022-07-29T00:00:00Z,0.048432850,0.050126796,0.041995355,0.047831114,579697.34,0.049902256,0.050895533,0.048854898,0.049710997,58756.13,58756,5602,141119,374219
2022-07-28T00:00:00Z,0.043722806,0.050146782,0.040262637,0.048468284,487429.69,0.047940727,0.051126782,0.047857846,0.049816081,42147.92,42147,5789,139513,299978
2022-07-27T00:00:00Z,0.039544068,0.048442884,0.037765949,0.041325057,474745.51,0.044898897,0.048952047,0.044898897,0.047893113,28399.54,28399,5105,123414,317825
2022-07-26T00:00:00Z,0.043168443,0.047136146,0.037335182,0.039666593,426777.40,0.044832870,0.045328595,0.044028901,0.044842780,22920.95,22920,5278,130028,268549
2022-07-25T00:00:00Z,0.041337642,0.047902702,0.036639119,0.043656933,537234.40,0.047398697,0.047398697,0.044232432,0.044867062,53320.28,53320,5741,149015,329156
2022-07-24T00:00:00Z,0.042296194,0.048845831,0.037179538,0.041328206,388811.98,0.047100192,0.048240359,0.046477768,0.047456548,39563.90,39563,5256,130858,213133
2022-07-23T00:00:00Z,0.044405708,0.048850353,0.036930169,0.042332534,393169.93,0.046558358,0.047874751,0.046077232,0.047086600,42806.74,42806,5249,128631,216482
2022-07-22T00:00:00Z,0.043842220,0.049687230,0.040546460,0.043714548,445677.66,0.047513351,0.048241314,0.046146066,0.046680387,37732.86,37732,5453,125421,277069
2022-07-21T00:00:00Z,0.048369759,0.053920330,0.041080493,0.043848305,431107.23,0.046724419,0.048198666,0.045952308,0.047454333,34761.74,34761,5454,136449,254441
2022-07-20T00:00:00Z,0.043791464,0.060498582,0.041005414,0.048521270,551009.29,0.048816835,0.049350638,0.046384936,0.046797583,62042.95,62042,2920,140501,345544
2022-07-19T00:00:00Z,0.045307182,0.049195557,0.043993294,0.046390599,276146.79,0.047929298,0.049036666,0.046864096,0.048839781,50395.05,50395,1673,128521,95556
2022-07-18T00:00:00Z,0.044997707,0.048447285,0.044997707,0.047721805,217073.18,0.045001325,0.049246270,0.045001325,0.047698368,57768.95,57768,1595,146850,10858
2022-07-17T00:00:00Z,0.045993917,0.046216753,0.044741447,0.044925211,188223.64,0.045983207,0.046191585,0.044514226,0.044833110,43077.17,43077,4555,137609,2982
2022-07-16T00:00:00Z,0.044897450,0.046760736,0.043827759,0.046271424,201406.71,0.044514407,0.047091496,0.043475190,0.046014797,50784.21,50784,1700,138250,10671
2022-07-15T00:00:00Z,0.043838845,0.054605370,0.040484181,0.048267704,352136.30,0.044372180,0.045367967,0.043708774,0.044482578,48946.91,48946,2017,153259,147912
2022-07-14T00:00:00Z,0.044582942,0.052061928,0.037892765,0.043955212,281252.22,0.043652349,0.045554894,0.042746670,0.044388338,37937.26,37937,1720,126036,115558
2022-07-13T00:00:00Z,0.045241850,0.054575873,0.037926019,0.044474243,267513.25,0.042434258,0.044318068,0.042294936,0.043677958,39905.65,39905,1705,120854,105047
2022-07-12T00:00:00Z,0.048089076,0.055668761,0.040201327,0.045673593,330151.63,0.043660124,0.043660124,0.041940271,0.042522525,46078.32,46078,1748,144019,138306
2022-07-11T00:00:00Z,0.046788139,0.054523285,0.041233225,0.049471900,480501.86,0.045274046,0.045274046,0.043359400,0.043704184,44945.34,44945,1986,153379,280189
2022-07-10T00:00:00Z,0.046466825,0.059906098,0.041817241,0.046728825,446065.95,0.046989369,0.046989369,0.045008935,0.045282475,60602.38,60602,1596,122233,261633
2022-07-09T00:00:00Z,0.049248080,0.060689692,0.041542493,0.046442139,466427.08,0.046762955,0.047607484,0.046520476,0.047157942,28765.50,28765,1833,135256,300572
2022-07-08T00:00:00Z,0.045923940,0.050551547,0.041838880,0.048312795,513689.56,0.046463264,0.047902710,0.046005069,0.046619335,65780.64,65780,1683,132347,313877
2022-07-07T00:00:00Z,0.046716305,0.050727104,0.039975178,0.047961771,487742.42,0.046575299,0.047174923,0.045726728,0.046469244,43965.50,43965,1764,133171,308841
2022-07-06T00:00:00Z,0.043307451,0.051219616,0.039676591,0.046853166,619541.95,0.046802120,0.047525729,0.046145799,0.046588937,70117.95,70117,1693,157565,390164
2022-07-05T00:00:00Z,0.046977587,0.051642627,0.038515636,0.042754534,449777.60,0.048163572,0.048737998,0.046289118,0.046882065,31824.99,31824,1589,122449,293914
2022-07-04T00:00:00Z,0.048927159,0.051745364,0.037891024,0.046244499,475322.53,0.047249758,0.048505142,0.046624272,0.048287837,24978.40,24978,1562,121213,327567
2022-07-03T00:00:00Z,0.046534224,0.049436279,0.037752415,0.049040288,535586.74,0.047798396,0.048489375,0.047004561,0.047610992,29639.83,29639,1582,129204,375160
2022-07-02T00:00:00Z,0.045337051,0.047065021,0.044343788,0.046390264,538539.07,0.048265688,0.048464473,0.047298611,0.047853199,30660.52,30660,1675,142802,363400
